Gene,true_log2_fc,sparsity_g1,sparsity_g2,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gene1185,0,0.847389558232932,0.872611464968153,0.256209300080829,0.413051891852575,0.153,0.127,1
Gene1186,0,0.973895582329317,0.978768577494692,0.496731589663121,0.504041345249139,0.026,0.021,1
Gene1187,0,0.911646586345381,0.908704883227176,,,,,
Gene1188,0,0.923694779116466,0.912951167728238,0.675497714018798,-0.196830304992902,0.076,0.087,1
Gene1189,0,0.740963855421687,0.817409766454352,0.0038420080845287,0.559808814898479,0.259,0.183,1
Gene1190,0,0.977911646586345,0.968152866242038,0.338630102373751,-1.31719308129785,0.022,0.032,1
Gene1191,0,0.971887550200803,0.966029723991507,0.827006882116529,0.232845926043594,0.028,0.034,1
Gene1192,0,0.893574297188755,0.893842887473461,0.93622381099401,0.273453760380336,0.106,0.106,1
Gene1193,0,0.843373493975904,0.878980891719745,0.171385578401557,0.272559469192348,0.157,0.121,1
Gene1194,0,0.955823293172691,0.953290870488323,0.884579486419855,0.24919749591535,0.044,0.047,1
Gene1195,0,0.92570281124498,0.949044585987261,0.168142761633689,0.465980177257491,0.074,0.051,1
Gene1196,0,0.843373493975904,0.83864118895966,,,,,
Gene1197,0,0.977911646586345,0.968152866242038,0.61165262741008,0.604440153091419,0.022,0.032,1
Gene1198,0,0.987951807228916,0.985138004246284,0.694515750053762,-0.568012721886354,0.012,0.015,1
Gene1199,0,0.622489959839357,0.645435244161359,0.328900447458611,0.188932285332884,0.378,0.355,1
Gene1200,0,0.969879518072289,0.978768577494692,0.378108934242601,0.108289380344938,0.03,0.021,1
Gene1201,0,0.891566265060241,0.917197452229299,0.184052104396684,0.376914477746263,0.108,0.083,1
Gene1202,0,0.903614457831325,0.923566878980892,,,,,
Gene1203,0,0.897590361445783,0.895966029723992,0.587354527854419,-0.455571755830076,0.102,0.104,1
Gene1204,2.94257953273448,0.911646586345381,0.991507430997877,4.70371786638905e-09,4.5039619442143,0.088,0.008,1.68204950902073e-05
Gene1205,-1.53602777294272,0.959839357429719,0.915074309978769,0.00870911875157779,-0.919873729596386,0.04,0.085,1
Gene1206,0,0.857429718875502,0.853503184713376,0.740260912883433,-0.219975162128168,0.143,0.146,1
Gene1207,0,0.897590361445783,0.953290870488323,0.000751285135531202,1.47634135438743,0.102,0.047,1
Gene1208,0,0.887550200803213,0.910828025477707,0.266335238384174,0.351362770166215,0.112,0.089,1
Gene1209,0,0.933734939759036,0.959660297239915,0.0616464260188923,0.760446475816454,0.066,0.04,1
Gene1210,3.18275971746597,0.971887550200803,0.997876857749469,0.00192520070811711,2.41863730344547,0.028,0.002,1
Gene1211,0,0.98995983935743,0.997876857749469,0.101494328069055,3.04087436346336,0.01,0.002,1
Gene1212,0,0.86144578313253,0.912951167728238,0.0123193025935858,0.637727383019804,0.139,0.087,1
Gene1213,0,0.933734939759036,0.936305732484076,,,,,
Gene1214,0,0.977911646586345,0.974522292993631,0.941237235653911,0.599333653850135,0.022,0.025,1
Gene1215,0,0.839357429718876,0.89171974522293,0.0362631772554834,0.33310753946949,0.161,0.108,1
Gene1216,0,0.913654618473896,0.868365180467091,0.0286365780961503,-0.813759778308229,0.086,0.132,1
Gene1217,0,0.971887550200803,0.993630573248408,0.00430717632028527,3.54091225274148,0.028,0.006,1
Gene1218,0,0.8714859437751,0.906581740976645,0.0522642072480302,0.662420469391125,0.129,0.093,1
Gene1219,0,0.881526104417671,0.921443736730361,0.0334665972570678,0.72445121719904,0.118,0.079,1
Gene1220,0.879655600600864,0.85140562248996,0.925690021231422,0.00058764603410909,0.73627359107788,0.149,0.074,1
Gene1221,0,0.813253012048193,0.840764331210191,,,,,
Gene1222,0,0.931726907630522,0.951167728237792,0.33311253472949,0.17287424705912,0.068,0.049,1
Gene1223,0,0.957831325301205,0.955414012738854,0.869696914757466,-0.10462833884265,0.042,0.045,1
Gene1224,-2.22440426900552,0.8714859437751,0.549893842887474,1.46958963745612e-30,-2.17943784187336,0.129,0.45,5.2552525435431e-27
Gene1225,0,0.951807228915663,0.970276008492569,0.0986128602443341,1.10980338030714,0.048,0.03,1
Gene1226,0,0.887550200803213,0.915074309978769,0.109754944218141,0.398605820787997,0.112,0.085,1
Gene1227,-3.35749872276322,0.839357429718876,0.299363057324841,1.829326662858e-79,-3.03264807551105,0.161,0.701,6.54167214638023e-76
Gene1228,0,0.909638554216867,0.91932059447983,0.506888823919724,0.220901220076543,0.09,0.081,1
Gene1229,1.68783675411268,0.923694779116466,0.978768577494692,7.21024176562393e-05,2.020301586062,0.076,0.021,0.257838245538712
Gene1230,0,0.963855421686747,0.978768577494692,0.238610282367797,0.14561893490037,0.036,0.021,1
Gene1231,0,0.907630522088353,0.923566878980892,0.34412877295339,0.652027879618927,0.092,0.076,1
Gene1232,3.25693869636432,0.947791164658635,0.991507430997877,3.64929013786292e-05,3.62307669143279,0.052,0.008,0.130498615329978
Gene1233,-2.61081285778865,0.959839357429719,0.834394904458599,1.1345391907342e-09,-1.76727022637949,0.04,0.166,4.05711214606551e-06
Gene1234,0,0.853413654618474,0.845010615711253,,,,,
Gene1235,3.07258046853193,0.865461847389558,0.978768577494692,5.74856842285811e-10,2.41521120398127,0.135,0.021,2.05568806801406e-06
Gene1236,0,0.769076305220884,0.800424628450106,0.175249208649599,0.306612254785647,0.231,0.2,1
Gene1237,0,0.763052208835341,0.762208067940552,,,,,
Gene1238,-3.66608544387173,0.8714859437751,0.288747346072187,1.59142871956514e-91,-3.52407558448009,0.129,0.711,5.69094910116494e-88
Gene1239,1.77631049324152,0.951807228915663,0.993630573248408,5.2320991005517e-05,3.49823018702659,0.048,0.006,0.187099863835729
Gene1240,0.982185388606572,0.64859437751004,0.830148619957537,3.25992112759389e-12,1.46110145616901,0.351,0.17,1.16574779522758e-08
Gene1241,0,0.903614457831325,0.923566878980892,0.250628425059856,0.388441489583188,0.096,0.076,1
Gene1242,0,0.576305220883534,0.636942675159236,0.00899933270690202,0.654371768307767,0.424,0.363,1
Gene1243,0,0.947791164658635,0.938428874734607,,,,,
Gene1244,-2.13665901765485,0.827309236947791,0.562632696390658,4.03763473197289e-20,-1.59455018683011,0.173,0.437,1.44385818015351e-16
Gene1245,0,0.889558232931727,0.906581740976645,0.239667839225043,0.582612817644451,0.11,0.093,1
Gene1246,0,0.909638554216867,0.938428874734607,0.03838547755208,1.03750654235244,0.09,0.062,1
Gene1247,0,0.759036144578313,0.808917197452229,0.0647729462487063,0.381462245180864,0.241,0.191,1
Gene1248,0,0.678714859437751,0.740976645435244,0.0102854436484033,0.615947832647203,0.321,0.259,1
Gene1249,0,0.913654618473896,0.929936305732484,0.320220042071878,0.481511296834196,0.086,0.07,1
Gene1250,0,0.929718875502008,0.949044585987261,0.267323641914876,0.395533829726206,0.07,0.051,1
Gene1251,0,0.893574297188755,0.908704883227176,0.244047056243413,0.507978034963769,0.106,0.091,1
Gene1252,3.24017584398725,0.698795180722892,0.938428874734607,1.66707598645311e-23,2.83764387037994,0.301,0.062,5.96146372755632e-20
Gene1253,3.1564129062109,0.791164658634538,0.985138004246284,4.12726505500098e-22,4.6322520102952,0.209,0.015,1.47590998366835e-18
Gene1254,0.604504694988624,0.953815261044177,0.970276008492569,0.128417771478304,1.18702592622779,0.046,0.03,1
Gene1255,0,0.873493975903615,0.885350318471338,0.531724939394975,0.143846095187922,0.127,0.115,1
Gene1256,-1.15017708720572,0.843373493975904,0.709129511677282,2.15136009941357e-06,-0.804327957328696,0.157,0.291,0.00769326371550292
Gene1257,1.06156650219937,0.957831325301205,0.989384288747346,0.00385060916591858,1.65342532348539,0.042,0.011,1
Gene1258,-1.98212104340994,0.781124497991968,0.473460721868365,1.22435888710559e-25,-1.7044600191389,0.219,0.527,4.37830738028958e-22
Gene1259,0,0.839357429718876,0.876857749469215,0.0322299744260633,0.904021677172368,0.161,0.123,1
Gene1260,0,0.981927710843373,0.980891719745223,0.871235791452254,0.772770287468512,0.018,0.019,1
Gene1261,0,0.959839357429719,0.970276008492569,0.307607847369395,1.00121551828029,0.04,0.03,1
Gene1262,-2.43225809285068,0.937751004016064,0.75583864118896,1.4371633504174e-15,-2.38030921291209,0.062,0.244,5.1392961410926e-12
Gene1263,0,0.891566265060241,0.917197452229299,0.335909101253832,-0.119953178492571,0.108,0.083,1
Gene1264,0,0.873493975903615,0.870488322717622,,,,,
Gene1265,0,0.85140562248996,0.853503184713376,0.886823823229031,0.136711362157761,0.149,0.146,1
Gene1266,0,0.98995983935743,0.985138004246284,0.599875377891648,-0.406225064680242,0.01,0.015,1
Gene1267,0,0.959839357429719,0.9723991507431,0.229972626114777,0.73178746101035,0.04,0.028,1
Gene1268,0,0.971887550200803,0.983014861995754,0.339405546865036,0.529642074889197,0.028,0.017,1
Gene1269,0,0.907630522088353,0.902335456475584,0.992768110134665,0.223659541316242,0.092,0.098,1
Gene1270,-3.04495115812182,0.899598393574297,0.522292993630573,7.11165661622609e-42,-2.89700498952532,0.1,0.478,2.54312840596245e-38
Gene1271,-3.25783768568443,0.995983935742972,0.9723991507431,0.00650943907094938,-1.99896370125075,0.004,0.028,1
Gene1272,0,0.993975903614458,0.993630573248408,,,,,
Gene1273,0,0.983935742971888,0.985138004246284,0.904136814917441,-0.112869416539816,0.016,0.015,1
Gene1274,0,0.971887550200803,0.989384288747346,0.027282838030941,2.29692334851165,0.028,0.011,1
Gene1275,0,0.72289156626506,0.774946921443737,0.0163827817959823,0.676622063273777,0.277,0.225,1
Gene1276,0,0.91566265060241,0.925690021231422,0.29492515964562,0.740754188968515,0.084,0.074,1
Gene1277,0,0.847389558232932,0.878980891719745,0.261498818565415,0.220312213856188,0.153,0.121,1
Gene1278,2.73612053906616,0.728915662650602,0.966029723991507,3.44966461033638e-26,3.8190767292759,0.271,0.034,1.23360006465629e-22
Gene1279,0,0.877510040160643,0.902335456475584,0.32453281969219,0.121226056084621,0.122,0.098,1
Gene1280,0,0.963855421686747,0.921443736730361,0.00832187066621414,-0.937616280898402,0.036,0.079,1
Gene1281,-2.96469163456843,0.937751004016064,0.694267515923567,4.4013080812523e-22,-2.44835667747916,0.062,0.306,1.57390776985582e-18
Gene1282,0,0.863453815261044,0.902335456475584,0.035448237754244,0.874828106596177,0.137,0.098,1
Gene1283,0,0.692771084337349,0.751592356687898,0.0431611401422156,0.329192901279213,0.307,0.248,1
Gene1284,0,0.847389558232932,0.876857749469215,0.132284544824166,0.510030709190146,0.153,0.123,1
Gene1285,0,0.911646586345381,0.9447983014862,0.0419904758964651,0.859702761720514,0.088,0.055,1
Gene1286,0,0.843373493975904,0.847133757961784,,,,,
Gene1287,0,0.981927710843373,0.995753715498939,0.0196139763084335,3.42531065350028,0.018,0.004,1
Gene1288,0,0.937751004016064,0.94692144373673,0.932671998491371,-0.354597395229848,0.062,0.053,1
Gene1289,2.76722435315342,0.893574297188755,0.987261146496815,2.81872545508488e-09,2.6070334618166,0.106,0.013,1.00797622273835e-05
Gene1290,0,0.91566265060241,0.934182590233546,,,,,
Gene1291,-3.43397936988956,0.945783132530121,0.651804670912951,5.46682715261246e-30,-2.79189666695515,0.054,0.348,1.95493738977421e-26
Gene1292,0,0.821285140562249,0.781316348195329,0.104908629847184,-0.366069374096285,0.179,0.219,1
Gene1293,0,0.899598393574297,0.904458598726115,0.780113154813336,0.180683456179082,0.1,0.096,1
Gene1294,0,0.827309236947791,0.881104033970276,0.0142556876277902,0.587367704475497,0.173,0.119,1
Gene1295,1.13832461747193,0.831325301204819,0.94692144373673,1.52943033241342e-08,1.37661150680769,0.169,0.053,5.46924286871039e-05
Gene1296,0,0.879518072289157,0.883227176220807,0.712717801271372,0.242055068823684,0.12,0.117,1
Gene1297,3.37422451211097,0.781124497991968,0.978768577494692,2.54660019267767e-22,4.24802871902328,0.219,0.021,9.10664228901535e-19
Gene1298,0,0.899598393574297,0.906581740976645,,,,,
Gene1299,0,0.853413654618474,0.887473460721868,0.124216246664845,0.412546529225776,0.147,0.113,1
Gene1300,0,0.937751004016064,0.968152866242038,0.0187263941145166,1.27045370934677,0.062,0.032,1
Gene1301,0,0.937751004016064,0.940552016985138,0.703655605519351,0.294540926079671,0.062,0.059,1
Gene1302,0,0.785140562248996,0.832271762208068,0.0270207669505785,0.425961363785283,0.215,0.168,1
Gene1303,0,0.833333333333333,0.845010615711253,0.417554073096404,0.573298295960595,0.167,0.155,1
Gene1304,0,0.949799196787149,0.94692144373673,0.874635375056167,0.733477687653674,0.05,0.053,1
Gene1305,0,0.907630522088353,0.915074309978769,0.874068175242123,-0.203290117329418,0.092,0.085,1
Gene1306,0,0.889558232931727,0.936305732484076,0.00483425309405201,1.15631948803114,0.11,0.064,1
Gene1307,0,0.93574297188755,0.955414012738854,0.109882288054122,0.988820280370906,0.064,0.045,1
Gene1308,0,0.911646586345381,0.9447983014862,0.0352261004405661,0.884976675275332,0.088,0.055,1
Gene1309,0,0.708835341365462,0.736730360934183,,,,,
Gene1310,0,0.929718875502008,0.953290870488323,0.0767189709082153,0.616435562435175,0.07,0.047,1
Gene1311,0,0.943775100401606,0.912951167728238,0.0204485088784932,-1.16813231569081,0.056,0.087,1
Gene1312,0.92422258228389,0.654618473895582,0.821656050955414,6.93801813270865e-10,1.26692419757882,0.345,0.178,2.48103528425661e-06
Gene1313,0,0.867469879518072,0.868365180467091,,,,,
Gene1314,-2.74807843269496,0.953815261044177,0.834394904458599,1.77192325825947e-09,-2.16296357699392,0.046,0.166,6.33639757153588e-06
Gene1315,0,0.736947791164659,0.749469214437367,0.977974448538147,-0.132929990302094,0.263,0.251,1
Gene1316,0,0.761044176706827,0.75583864118896,,,,,
Gene1317,3.46876395359403,0.93574297188755,0.997876857749469,8.18218518563879e-08,5.3150604682014,0.064,0.002,0.000292594942238443
Gene1318,0,0.977911646586345,0.970276008492569,0.489434299563686,-0.458615036302471,0.022,0.03,1
Gene1319,0,0.879518072289157,0.89171974522293,0.463493049287105,0.302640642690907,0.12,0.108,1
Gene1320,0,0.957831325301205,0.955414012738854,0.950841381006285,0.162383560837369,0.042,0.045,1
Gene1321,0,0.873493975903615,0.917197452229299,0.00939326915019593,1.02978133632909,0.127,0.083,1
Gene1322,0,0.795180722891566,0.804670912951168,0.481864829478205,0.229293213070188,0.205,0.195,1
Gene1323,0,0.793172690763052,0.86411889596603,0.00217443088739606,0.814832550869008,0.207,0.136,1
Gene1324,0,0.84136546184739,0.874734607218684,0.204212283753918,0.254462177833043,0.159,0.125,1
Gene1325,0,0.907630522088353,0.929936305732484,0.192563258403072,0.595330103806965,0.092,0.07,1
Gene1326,0,0.879518072289157,0.851380042462845,,,,,
Gene1327,0,0.957831325301205,0.961783439490446,0.988286004553252,-0.334367851467136,0.042,0.038,1
Gene1328,0,0.746987951807229,0.800424628450106,0.00672218499619525,0.962740645757446,0.253,0.2,1
Gene1329,0,0.771084337349398,0.791932059447983,,,,,
Gene1330,-0.919807839652094,0.933734939759036,0.921443736730361,,,,,
Gene1331,0,0.718875502008032,0.692144373673036,0.758028753809208,0.277150868887683,0.281,0.308,1
Gene1332,0,0.983935742971888,0.989384288747346,0.638501496370878,-0.108478028666386,0.016,0.011,1
Gene1333,0,0.809236947791165,0.849256900212314,0.0909553103357096,0.308108077892203,0.191,0.151,1
Gene1334,0,0.556224899598394,0.643312101910828,0.00364686120444552,0.422479351477887,0.444,0.357,1
Gene1335,0,0.931726907630522,0.959660297239915,0.0962433715383552,0.429472513061821,0.068,0.04,1
Gene1336,0,0.963855421686747,0.968152866242038,0.759797252767201,0.180069842148751,0.036,0.032,1
Gene1337,0,0.905622489959839,0.936305732484076,0.0862207776884204,0.637488495837724,0.094,0.064,1
Gene1338,0,0.757028112449799,0.806794055201699,0.0475477156992952,0.303719177651244,0.243,0.193,1
Gene1339,0,0.913654618473896,0.915074309978769,,,,,
Gene1340,0,0.949799196787149,0.953290870488323,0.712336874777881,-0.152068316883359,0.05,0.047,1
Gene1341,0,0.945783132530121,0.961783439490446,0.21524316033068,0.861269321029711,0.054,0.038,1
Gene1342,0,0.907630522088353,0.904458598726115,,,,,
Gene1343,0,0.939759036144578,0.929936305732484,0.537689524772176,-0.527653550338436,0.06,0.07,1
Gene1344,0,0.92570281124498,0.955414012738854,0.0201180272041955,1.2862046371361,0.074,0.045,1
Gene1345,0,0.769076305220884,0.789808917197452,0.216168239657997,0.43850784731577,0.231,0.21,1
Gene1346,0,0.85140562248996,0.878980891719745,0.141122285675129,0.478571954046315,0.149,0.121,1
Gene1347,0,0.965863453815261,0.961783439490446,0.602859821763591,-0.466873588577546,0.034,0.038,1
Gene1348,0,0.953815261044177,0.970276008492569,0.26613132640272,0.914383095803591,0.046,0.03,1
Gene1349,-0.767191481668041,0.949799196787149,0.936305732484076,,,,,
Gene1350,0,0.879518072289157,0.885350318471338,0.664870818875449,0.204943396870103,0.12,0.115,1
Gene1351,0,0.945783132530121,0.955414012738854,,,,,
Gene1352,0,0.708835341365462,0.719745222929936,0.854278752398743,-0.188457424517309,0.291,0.28,1
Gene1353,0,0.845381526104418,0.868365180467091,0.19315895366505,0.545808769707888,0.155,0.132,1
Gene1354,0,0.833333333333333,0.874734607218684,0.0735315836144002,0.428072189724928,0.167,0.125,1
Gene1355,0,0.855421686746988,0.842887473460722,,,,,
Gene1356,0,0.941767068273092,0.94692144373673,0.65947601844818,0.220523495006153,0.058,0.053,1
Gene1357,0,0.875502008032129,0.910828025477707,0.0250183079470393,1.19422375654635,0.124,0.089,1
Gene1358,0.570302031287319,0.943775100401606,0.985138004246284,0.000348110699567317,2.4292287258389,0.056,0.015,1
Gene1359,2.94560629755953,0.983935742971888,0.997876857749469,0.0255780541539083,3.38850350471264,0.016,0.002,1
Gene1360,0,0.678714859437751,0.660297239915074,,,,,
Gene1361,2.74198297130786,0.933734939759036,0.987261146496815,5.06461422978719e-05,2.12996777403887,0.066,0.013,0.18111060485719
Gene1362,0,0.911646586345381,0.91932059447983,,,,,
Gene1363,-0.910016565228166,0.98995983935743,0.978768577494692,0.168197440880475,-1.42927956616503,0.01,0.021,1
Gene1364,0,0.807228915662651,0.802547770700637,0.575875645101778,-0.2762246148564,0.193,0.197,1
Gene1365,0,0.887550200803213,0.889596602972399,0.8926993162677,0.113864417906014,0.112,0.11,1
Gene1366,0,0.616465863453815,0.641188959660297,0.248475850646275,0.281480012809139,0.384,0.359,1
Gene1367,0,0.977911646586345,0.980891719745223,0.772414943685476,0.180353585148766,0.022,0.019,1
Gene1368,-1.15186513420766,0.913654618473896,0.885350318471338,0.139512037909578,-0.591351801379467,0.086,0.115,1
Gene1369,0,0.92570281124498,0.9447983014862,0.254650470974314,0.474746874395552,0.074,0.055,1
Gene1370,0,0.909638554216867,0.915074309978769,,,,,
Gene1371,0,0.937751004016064,0.9447983014862,,,,,
Gene1372,0,0.837349397590361,0.859872611464968,0.186876251738412,0.460120298191045,0.163,0.14,1
Gene1373,0,0.819277108433735,0.83651804670913,0.338238715245145,0.257007836271868,0.181,0.163,1
Gene1374,0,0.913654618473896,0.925690021231422,0.328780998096805,0.462738913883925,0.086,0.074,1
